time,open,high,low,close,volume,atr,ema20,ema50,ema200,sma50,rsi,bb_upper,bb_middle,bb_lower,bb_width,bb_pct,adx,price_dist_ema20_atr,price_dist_ema50_atr,ema20_dist_ema50_atr,range_5,range_20,range_5_atr,range_20_atr,body_pct,upper_wick_pct,lower_wick_pct,vol3_change,hour,day_of_week,london_session,ny_session,asian_session,target
1781229600,4188.7,4200,4186.1,4196.5,104.6575,13.90773992888526,4188.9553937516275,4197.110081791393,4213.987478936471,4165.833999999999,50.603544867888594,4242.52526603958,4210.574999999999,4178.624733960418,0.01517620089397816,0.2797357933958619,33.59056922419077,0.5424753617015036,-0.04386635028498735,-0.5863417119864909,36.399999999999636,73.30000000000018,2.617247675475996,5.270446555285519,0.5611510791367185,0.25179856115108573,0.18705035971219586,0.0032273487927324887,2,5,0,0,1,0
1781230500,4196.4,4196.5,4188.9,4189.9,148.067,13.457187076822052,4188.026308632425,4196.6587060348675,4214.155762728148,4167.915999999998,47.50867094437861,4242.769463851091,4209.569999999999,4176.3705361489065,0.015773327846355965,0.2037602762468711,31.601476339028505,0.13923350822713462,-0.5022376516195325,-0.641471159846667,36.399999999999636,73.30000000000018,2.7048743390580543,5.44690354541093,0.8552631578946959,0.013157894736889343,0.13157894736841474,0.0021526465593532493,2,5,0,0,1,0
1781231400,4189.9,4193.8,4183.9,4188,224.9875,13.203102285620515,4186.899993524575,4197.036795994284,4214.32834220349,4170.403999999999,46.62463122237588,4242.903448790863,4208.414999999999,4173.926551209135,0.01639023185254492,0.20403133924934536,29.394691159884324,0.08331424324594568,-0.6844448977817973,-0.767759141027743,25.5,73.30000000000018,1.9313642694241657,5.551725527403597,0.19191919191914458,0.39393939393942734,0.4141414141414281,-0.00009550186228622774,2,5,0,0,1,1
1781232300,4188.9,4194.9,4185.4,4192.8,45.6252,12.938594979504764,4186.59523223652,4197.756921641567,4214.5111447686295,4172.73,49.196590440121575,4242.620193621335,4207.5,4172.379806378665,0.01669409084793093,0.2907186936596227,27.347077062655536,0.4795549882586666,-0.38311127672043055,-0.8626662649790972,25.5,73.30000000000018,1.9708476878975645,5.665221000897719,0.41052631578953114,0.22105263157888994,0.3684210526315789,-0.000881687120219187,2,5,0,0,1,1
1781233200,4193,4197,4192.1,4195.2,23.0018,12.364409623825827,4187.186162499709,4198.923316871309,4214.698098552026,4175.044,50.48142155571919,4242.127473119217,4206.67,4171.212526880783,0.016857739313621917,0.3382569457017534,25.64748325084977,0.6481374965811799,-0.30113179557999,-0.94926929216117,19,73.30000000000018,1.5366685978591004,5.928305695951176,0.4489795918367309,0.3673469387755746,0.1836734693876945,0.0012649466574381684,3,5,0,0,1,1
1781234100,4195.2,4203.9,4195,4203.7,87.4504,12.116951793552527,4188.692242261642,4199.467500523415,4214.894137372404,4177.608,54.837754644680814,4241.226605533138,4206.035,4170.843394466861,0.016733862430121718,0.466824474691823,24.699455541686067,1.2385753442003296,0.34930397914408556,-0.889271365056244,16.100000000000364,73.30000000000018,1.3287170135121962,6.049376216797642,0.95505617977532,0.02247191011234003,0.02247191011234003,0.0037488061127029172,3,5,0,0,1,0
1781235000,4203,4205.8,4199.9,4200.8,76.6062,11.672883808298813,4191.121552522438,4200.017794620536,4215.073300184618,4179.932,53.12071402324207,4238.247901421501,4204.625,4171.002098578499,0.015993293776021125,0.44311912657314906,23.984438696475376,0.829139365773639,0.06701046564930686,-0.7621289001243322,20,73.30000000000018,1.7133726616708924,6.279510805023836,0.37288135593213806,0.4745762711864276,0.15254237288143432,0.0019080328181644724,3,5,0,0,1,0
1781235900,4200.4,4202.1,4196.3,4198.3,80.3346,11.253392107706054,4193.767118948872,4200.875920321691,4215.26063053104,4182.2,51.62017574510937,4230.4792831704435,4202.3,4174.120716829557,0.013411361954378954,0.42902587379874313,22.901611427562823,0.4028013071742372,-0.22890167667109898,-0.6317029838453362,21.900000000000546,73.30000000000018,1.9460798833272637,6.513591572962795,0.36206896551713597,0.29310344827597834,0.34482758620688575,0.0007389397406560745,3,5,0,0,1,0
1781236800,4197.6,4202.2,4193.9,4194.8,20.0723,11.042435528584205,4196.379774287075,4201.598433250252,4215.43813669491,4184.281999999999,49.51153644148725,4226.879043593828,4200.740000000001,4174.600956406173,0.012444970930753823,0.38637686802352617,21.62087462135396,-0.14306393575811907,-0.6156642918723566,-0.4726003561142375,20.400000000000546,72,1.8474185289281115,6.520300690334337,0.33734939759037597,0.5542168674698016,0.1084337349398224,-0.0021171824820990165,4,5,0,0,1,0
1781237700,4194.7,4195.6,4192.2,4194.6,26.9328,10.496547276542515,4199.181700545449,4202.233788809066,4215.6198467775475,4186.344,49.38738679127725,4224.888660820258,4199.650000000001,4174.411339179743,0.01201941153203614,0.39995507218142884,20.23441148920911,-0.4364959662199926,-0.7272666533047024,-0.2907706870847098,13.699999999999818,56.399999999999636,1.3051910917999026,5.373195443614234,0.029411764705717134,0.2647058823530592,0.7058823529412237,-0.0014759093505998424,4,5,0,0,1,1
1781238600,4194,4199.2,4193.3,4195.4,11.1092,10.168222471075167,4201.345348112549,4202.879522581259,4215.799748799662,4188.1759999999995,49.92823657212295,4221.669879828018,4198.370000000001,4175.070120171984,0.011099488529127663,0.436265765705154,19.34224384057366,-0.5846988625063596,-0.7355781802115358,-0.1508793177051762,13.600000000000364,56.399999999999636,1.337500240448843,5.5466921736259005,0.2372881355931733,0.64406779661024,0.11864406779658665,-0.0006907557821024095,4,5,0,0,1,0
1781239500,4195.6,4196,4191.6,4192.2,13.8196,9.756206580284058,4203.750553054211,4203.4920903231705,4215.973880652401,4190.419999999999,47.73106633035769,4217.615052447486,4196.88,4176.144947552514,0.00988117480008289,0.3871476208740498,18.29852634712116,-1.183918458384578,-1.1574263244887024,0.026492133895875677,13.600000000000364,56.399999999999636,1.3939844229502152,5.780935401058053,0.7727272727274607,0.09090909090901575,0.1363636363635236,-0.0006198150090589215,4,5,0,0,1,0
1781240400,4192.6,4192.8,4182.6,4189.9,116.0223,9.787906110263755,4205.631452763334,4204.1198514869675,4216.152249999143,4192.568,46.1587705292523,4213.95449079634,4195.469999999999,4176.985509203659,0.008811642460244337,0.34933315011570687,17.682555052429922,-1.6072337215043464,-1.4527981088883444,0.1544356126160019,10.599999999999454,56.399999999999636,1.082969113167537,5.762213017231304,0.26470588235301723,0.01960784313723742,0.7156862745097453,-0.0011204882467936697,5,5,0,0,1,0
1781241300,4189.8,4190.7,4186.5,4188.1,13.5789,9.388769959530617,4207.228457262064,4204.872014173753,4216.316904228008,4194.7119999999995,44.91189290897484,4207.652907822531,4193.745000000001,4179.83709217747,0.006632691221106877,0.29705790144597843,17.110581707359486,-2.037376285127315,-1.7863910018082096,0.2509852833191054,19.599999999999454,56.399999999999636,2.0876004081986625,6.007176684816687,0.404761904761879,0.21428571428563695,0.38095238095248407,-0.0017400009534250067,5,5,0,0,1,0
1781242200,4186.6,4186.8,4175.4,4181.9,25.7302,9.625286390992768,4207.216223237106,4205.586837147332,4216.4918604048435,4196.829999999999,40.821522280301984,4206.286701789501,4192.5650000000005,4178.8432982105,0.006545731212038888,0.11138202230276052,17.640120917722797,-2.6301786989732188,-2.460896869468512,0.1692818295047072,16.599999999999454,55.600000000000364,1.7246240086459705,5.776451498838539,0.41228070175443005,0.01754385964910601,0.5701754385964639,-0.0024569438480988937,5,5,0,0,1,0
1781243100,4180.9,4181.2,4172,4173.7,229.0303,9.644908791636116,4207.995630547857,4206.520686670966,4216.665075724199,4198.29,36.13418302320426,4204.9052913971245,4190.835,4176.7647086028755,0.006714791394614434,-0.10890707649104027,18.409155371786767,-3.555827358118506,-3.4029027521159745,0.15292460600253122,23.800000000000182,36.399999999999636,2.467623127824609,3.774011842555218,0.7826086956521696,0.032608695652194326,0.18478260869563606,-0.003866440726508943,5,5,0,0,1,1
1781244000,4173.7,4186.8,4173.7,4185.3,274.8258,9.891701020804991,4208.243665733776,4207.433600919163,4216.842537657291,4198.6320000000005,45.642906887976615,4204.917540138565,4190.67,4176.4224598614355,0.00679964785514705,0.3115464161611787,18.356370018287866,-2.319486374034018,-2.2375929956444947,0.08189337838952311,24,38.899999999999636,2.4262763249234225,3.9325895433133438,0.88549618320611,0.11450381679388995,0,-0.0006685609226141166,6,5,0,0,1,0
1781244900,4184.3,4184.4,4180.2,4183,119.9913,9.549436662176088,4208.106173759131,4208.346008726255,4217.036144247766,4199.228,44.236568836547214,4204.917540138565,4190.67,4176.4224598614355,0.00679964785514705,0.2308307284834632,18.307355047181744,-2.629073802706358,-2.654188893324619,-0.025115090618261126,20.800000000000182,33.80000000000018,2.1781389558177726,3.5394758032038687,0.3095238095238662,0.02380952380939491,0.6666666666667388,0.00026303833185881153,6,5,0,0,1,0
1781245800,4182,4182,4173.6,4176.7,191.2443,9.53876261487777,4207.638919115404,4208.720675050716,4217.255685101022,4199.835999999999,40.5509154372624,4205.385066164007,4190.46,4175.534933835993,0.007123354554873283,0.039030519235370945,18.864998114245488,-3.243493979727326,-3.3569002965618115,-0.11340631683448571,18.699999999999818,33.80000000000018,1.9604219913003298,3.5434365404252484,0.6309523809524299,0,0.36904761904757005,0.000718786688070537,6,5,0,0,1,1
1781246700,4176.8,4185,4175,4185,71.7636,9.571708142386502,4207.835212532985,4209.163001519315,4217.473041468176,4200.478,46.83550573700522,4205.381573807924,4190.29,4175.198426192076,0.007203116637714264,0.3247366355779792,18.95215922469355,-2.3856987899435986,-2.524418960531581,-0.13872017058798217,14.800000000000182,33.80000000000018,1.5462234932196874,3.5312401399206133,0.8199999999999819,0,0.1800000000000182,-0.00007167944950187129,6,5,0,0,1,0
1781247600,4184.7,4184.8,4177.4,4179.2,56.7906,9.430871846501777,4207.898525625082,4209.246805381303,4217.68325996103,4200.746,43.38409293535462,4204.970015278216,4189.424999999999,4173.879984721782,0.00742107343046688,0.1711164377455552,19.033094541538176,-3.0430405684843542,-3.186005055561033,-0.1429644870766789,14.800000000000182,33.80000000000018,1.5693140826094454,3.5839740535269518,0.7432432432431885,0.013513513513561679,0.2432432432432499,-0.000908438919435855,7,5,0,0,1,0
1781248500,4179.2,4179.7,4175.8,4176.2,80.2911,9.035809571751624,4208.4510469941215,4209.205754189879,4217.886411603208,4201.024,41.67345104624435,4205.314245080847,4188.74,4172.165754919152,0.007913713947796953,0.12170222719553433,19.27219416054099,-3.569248193869329,-3.652772220107918,-0.08352402623858872,13.199999999999818,33.80000000000018,1.4608541597940017,3.7406720152301673,0.769230769230841,0.12820512820514016,0.10256410256401885,-0.00011971173414418082,7,5,0,0,1,1
1781249400,4175.2,4184.3,4170.3,4183.7,84.4366,9.390394602340795,4207.750947280396,4209.385920692237,4218.084556761385,4200.912,47.271057181735884,4205.242999282211,4188.525,4171.8070007177885,0.007982762085560511,0.3556944548641693,20.027045153223348,-2.5612286063463956,-2.7353398637618875,-0.17411125741549166,11.399999999999636,33.80000000000018,1.2140064909687498,3.599422753925024,0.6071428571428571,0.042857142857168844,0.349999999999974,-0.00031063321385906375,7,5,0,0,1,1
1781250300,4183.4,4192.8,4175.5,4192.8,42.613,9.955366416459322,4206.831809444167,4209.574708116071,4218.292670624456,4200.844,53.146527684315664,4205.242999282211,4188.525,4171.8070007177885,0.007982762085560511,0.6278562083846173,19.44910383849681,-1.4094719226977235,-1.6849915326408,-0.27551960994307656,14.699999999999818,35.5,1.4765905527792667,3.5659159607935114,0.5433526011560952,0,0.4566473988439048,0.0032542113323124917,7,5,0,0,1,1
1781251200,4192.8,4204.4,4192.8,4203,154.5921,10.072840243855046,4205.476399020913,4209.830601915441,4218.470853006303,4200.684,58.70138080971025,4206.575042468804,4188.914999999999,4171.254957531194,0.008431797956657003,0.8987816004655986,18.554633843961984,-0.24584913102575826,-0.6781207435120059,-0.4322716124862477,22.5,35.5,2.2337294601417077,3.524328703779139,0.879310344827612,0.12068965517238811,0,0.006417317178296102,8,5,1,0,1,1
1781252100,4203.2,4220.3,4200.9,4214.2,107.9438,10.73906594072258,4204.764361018922,4210.0725390952275,4218.6472624291255,4200.772000000001,63.77934498306268,4209.312634450419,4189.44,4169.56736554958,0.009487012321656049,1.1229672281693313,19.048323023028182,0.8786275299137746,0.384340772982961,-0.4942867569308136,34.099999999999454,35.5,3.175322713187943,3.305687868568146,0.5670103092783345,0.3144329896907316,0.11855670103093388,0.007290197671917202,8,5,1,0,1,1
1781253000,4214.3,4224.8,4214.1,4218.9,365.0517,10.736275516385241,4204.615374255215,4210.493223836591,4218.8298767333135,4200.8420000000015,65.68607422583938,4213.570285789414,4190.344999999999,4167.119714210585,0.011085142530944139,1.1147394753052915,19.81147171074319,1.3305010404198323,0.7830253751013246,-0.5474756653185076,50,50,4.657108503194814,4.657108503194814,0.42990654205603107,0.5514018691589389,0.018691588785030046,0.006224957069261461,8,5,1,0,1,1
1781253900,4220.6,4226.2,4215.5,4221.2,216.2269,10.733684408071996,4203.35676718329,4210.775842509665,4218.974853084226,4200.972000000001,66.61233533915734,4218.171821527024,4191.489999999999,4164.808178472974,0.012731425591865913,1.056746097149117,20.61455025310108,1.6623586215457844,0.9711630316329417,-0.6911955899128427,54.5,54.5,5.0774736733469314,5.0774736733469314,0.05607476635509014,0.46728971962617616,0.47663551401873366,0.00433024030454433,8,5,1,0,1,1
1781254800,4221.2,4226.3,4219.5,4225.8,48.6032,10.452706950352582,4201.732313165834,4211.078750646541,4219.087541113239,4201.270000000001,68.44684695982211,4223.626820691271,4193.039999999999,4162.453179308727,0.014589329312991006,1.0355247662165386,21.36738369940608,2.3025314828475407,1.408367174491805,-0.8941643083557359,50.69999999999982,55.899999999999636,4.85041819700969,5.347896986446565,0.6764705882353296,0.07352941176470391,0.24999999999996655,0.0027525983579327904,9,5,1,0,0,0
1781255700,4225.8,4228.7,4221.2,4221.9,189.3881,10.241799311041683,4201.005426197659,4211.287427091775,4219.211048166839,4201.424000000001,65.17705145471722,4227.483601844696,4194.404999999999,4161.326398155302,0.015772726689338303,0.9156009998410598,22.24352645719574,2.0401272440296605,1.0362019979032038,-1.003925246126457,33.5,56,3.270909630486867,5.467789233052673,0.5200000000000727,0.38666666666661814,0.09333333333330908,0.0007110858280594468,9,5,1,0,0,1
1781256600,4222,4230.5,4221.1,4226.6,302.959,10.181670788824395,4200.062052274073,4211.523214264646,4219.343276543288,4201.686000000001,67.21000048437459,4231.903351381219,4195.964999999999,4160.026648618779,0.01712995765275447,0.9262159896406634,23.191068863133363,2.6064433113528023,1.4807771777400751,-1.125666133612727,27.800000000000182,58.399999999999636,2.7303966683458296,5.735797317676058,0.48936170212771724,0.41489361702125394,0.09574468085102883,0.0012792570832939794,9,5,1,0,0,0
1781257500,4226.7,4228.8,4223.3,4223.5,131.04,9.847265732479794,4198.684713962256,4211.734068607209,4219.487124537883,4201.956,64.53392979958858,4235.35285552414,4197.53,4159.707144475859,0.018021481930630787,0.8433109377929567,24.070929668646873,2.5200179127790143,1.194842478352384,-1.3251754344266304,16.399999999999636,60.19999999999982,1.6654369289443045,6.113372141612747,0.5818181818181487,0.38181818181824795,0.03636363636360329,-0.0005442756401155242,9,5,1,0,0,0
1781258400,4223.4,4226.6,4221.1,4222.4,82.3261,9.53674675158838,4199.409979299184,4211.877830622613,4219.634516333525,4202.182000000001,63.56674529011542,4238.296613405683,4199.155,4160.013386594316,0.01864261424295294,0.7969346173735472,24.51510293393132,2.4106774877907715,1.1033290126566466,-1.3073484751341247,15,60.19999999999982,1.5728634083212596,6.312425145395969,0.18181818181818182,0.5818181818183141,0.23636363636350408,0.0001184300907174495,10,5,1,0,0,0
1781259300,4222.4,4222.5,4203.7,4207.1,62.1802,10.198407697903509,4200.932838413547,4212.012033343295,4219.77745646951,4202.102000000001,51.91266571012568,4239.049035486837,4200.1050000000005,4161.160964513164,0.018544315195375628,0.5898083610565251,22.899540664413855,0.6047180863068643,-0.4816470853880965,-1.0863651716949607,11,60.19999999999982,1.0785997506513958,5.902882271746712,0.813829787233996,0.005319148936189512,0.1808510638298145,-0.004613637439076326,10,5,1,0,0,1
1781260200,4207.1,4218.9,4207.1,4215.4,229.9868,10.312807148053206,4203.463044278923,4212.223326153362,4219.929919589216,4202.174,56.56488642018513,4240.327612118003,4201.780000000001,4163.232387881998,0.018348229616021155,0.6766646395411624,21.399375699861924,1.1574885043137861,0.3080319258406103,-0.8494565784731759,26.800000000000182,60.19999999999982,2.5987104786555943,5.837401896084524,0.7033898305084563,0.29661016949154373,0,-0.001917840653486531,10,5,1,0,0,0
1781261100,4215.4,4218.8,4210,4210.6,344.096,10.204749494620847,4204.352278157121,4212.40672512774,4220.057980090816,4202.058000000001,53.35037542344926,4240.096406608465,4203.625,4167.153593391535,0.017352359741159243,0.5956228542934977,20.006365375635127,0.6122366694226757,-0.17704747467756807,-0.7892841441002437,26.800000000000182,60.19999999999982,2.6262281121282856,5.89921389366124,0.5454545454544515,0.38636363636369037,0.06818181818185812,-0.0027946191739293465,10,5,1,0,0,0
1781262000,4210.7,4211.6,4204.7,4206.8,21.5255,9.968695959290825,4205.223489761204,4212.582931985476,4220.123074816281,4201.6140000000005,50.88499049480841,4240.2020562784755,4204.700000000001,4169.197943721526,0.016886843902525654,0.5295757516624847,19.31484615438974,0.15814608502796024,-0.5801091746695063,-0.7382552596974665,25.100000000000364,60.19999999999982,2.517881988025441,6.03890421032386,0.5652173913042504,0.13043478260876443,0.3043478260869852,-0.00007130802690693872,11,5,1,0,0,0
1781262900,4207,4210,4203.2,4203.2,56.0996,9.742360533627208,4206.811728831566,4212.763993476241,4220.196477056915,4200.782,48.59394858273196,4239.8067388469935,4205.710000000001,4171.613261153008,0.016214498311577633,0.46319296089774703,18.836159531833225,-0.3707242017065479,-0.9816915975578656,-0.6109673958513178,22.900000000000546,60.19999999999982,2.3505596945378677,6.17920059437449,0.5588235294117765,0.4411764705882235,0,-0.0028941500213502443,11,5,1,0,0,1
1781263800,4203,4209.7,4197.8,4209.7,219.7177,9.896477638368095,4208.001087990465,4213.051680006584,4220.244273305105,4200.456000000001,52.732089539621235,4238.769641831768,4207.36,4175.950358168231,0.014930807837583934,0.537249708426051,18.953551309931157,0.1716683522780258,-0.338674034243277,-0.5103423865213028,19.300000000000182,60.19999999999982,1.9501888151775488,6.082972366512278,0.5630252100840355,0,0.43697478991596445,-0.00021374625944058938,11,5,1,0,0,0
1781264700,4209.7,4214.8,4208.4,4208.5,21.3328,9.646729235627555,4208.934317705659,4213.284947457307,4220.299554167741,4200.298000000001,51.90143023882418,4238.221850624477,4208.535,4178.848149375523,0.014107926213980543,0.4994105134215383,18.34073408713015,-0.045022275949749634,-0.4960175973048851,-0.4509953213551355,21.099999999999454,60.19999999999982,2.187269849149738,6.240457105157216,0.1874999999999556,0.7968749999999889,0.01562500000005551,0.0004041076352571594,11,5,1,0,0,1
1781265600,4208.4,4213.7,4204.3,4213.7,38.8853,9.629105718796989,4209.8643826860725,4213.512988733491,4220.3363745242805,4200.152,55.19510135672917,4236.767236747726,4210.26,4183.752763252274,0.0125917338823379,0.5648879404658185,18.20510493470403,0.3983357775831429,0.019421457399117718,-0.3789143201840252,21,60.19999999999982,2.180887884427925,6.251878602026699,0.5638297872340837,0,0.4361702127659163,0.0024980966882375334,12,5,1,0,0,0
1781266500,4213.9,4215,4201,4201.1,66.3369,9.941312453168633,4210.686822430256,4213.7791460380595,4220.387753882248,4199.734,46.82750090469869,4233.441223467133,4211.505,4189.568776532868,0.010417284779257081,0.2628352023403265,18.40999598423086,-0.964341728058264,-1.2753996112472898,-0.3110578831890259,17,60.19999999999982,1.710035780495112,6.055538469753261,0.9142857142856623,0.07857142857145456,0.007142857142883129,-0.002042900919305284,12,5,1,0,0,0
1781267400,4201.1,4201.5,4192.8,4198.1,109.0254,9.852647277942289,4211.526172674994,4214.011336389508,4220.41872150531,4199.334000000001,45.07533682366199,4231.210244270223,4212.225,4193.239755729778,0.009014354299792726,0.1280005724721003,19.328466743374765,-1.3626969784102287,-1.6149300731722385,-0.25223309476200967,17.199999999999818,60.19999999999982,1.7457237141236637,6.110032999432869,0.34482758620690374,0.04597701149421202,0.6091954022988842,-0.0024711892598312073,12,5,1,0,0,0
1781268300,4198,4201.1,4189.6,4192.6,261.3758,9.97031532951784,4212.64748956309,4214.230499668351,4220.456346166949,4198.734,41.974456589373425,4231.241326497777,4212.215,4193.1886735022235,0.009033881935170265,-0.015469972679486103,20.434119502351564,-2.010717705561181,-2.169490026490093,-0.15877232092891178,22.199999999999818,55,2.226609617278113,5.516375177941316,0.4695652173912727,0.269565217391336,0.2608695652173913,-0.005007475615254872,12,5,1,0,0,1
1781269200,4192.4,4200.9,4187.9,4198,89.8703,10.186721377409423,4213.642966747558,4214.4175388970425,4220.54931784688,4198.584000000001,45.90893611113977,4231.5910311831,4211.965000000001,4192.338968816902,0.009319180564463025,0.1442225157568571,21.594048302515716,-1.5356233048886867,-1.611660738405082,-0.07603743351639525,25.399999999999636,40.899999999999636,2.4934421055559577,4.015030792017292,0.43076923076925877,0.22307692307689508,0.34615384615384615,-0.0007379019780534536,13,5,1,1,0,1
1781270100,4197.9,4206.8,4197.8,4203.2,46.6785,10.101955564737322,4215.143636581123,4214.636458940296,4220.626439062334,4198.482000000001,49.46259148285826,4231.373384203136,4211.415,4191.456615796864,0.00947823199714876,0.29419676672249606,21.727897872601353,-1.1823093563007565,-1.132103469175491,0.05020588712526545,27.100000000000364,42.600000000000364,2.68264890162433,4.217005284472173,0.5888888888889091,0.40000000000004043,0.011111111111050478,0.0012148352826277253,13,5,1,1,0,0
1781271000,4203.2,4209,4184.7,4191.4,272.3365,11.116101595827526,4216.539480716255,4214.874244864205,4220.699807827883,4198.5380000000005,42.619919021549485,4231.48037313108,4210.039999999999,4188.599626868918,0.010185353645609681,0.06530607265930172,22.878104419110606,-2.261537509309136,-2.1117335661106815,0.14980394319845403,27.100000000000364,42.600000000000364,2.437905030498503,3.8322787564293623,0.4855967078189339,0.23868312757202215,0.27572016460904397,-0.000286218575585729,13,5,1,1,0,0
1781271900,4191,4193.1,4184.7,4186.3,177.564,10.922094338982742,4217.888101600421,4215.1066274185505,4220.759511232581,4198.604,40.04161947715171,4231.431937999658,4208.295,4185.158062000342,0.010995872675113164,0.024677811724150366,23.946153355154912,-2.8921286174646363,-2.6374637065470803,0.2546649109175558,24.300000000000182,45.80000000000018,2.224848023265053,4.193334957429592,0.5595238095237515,0.2500000000000271,0.1904761904762214,-0.002787041448308675,13,5,1,1,0,1
1781272800,4186,4198.6,4186,4194.1,107.0666,11.041944743341144,4217.889234781333,4215.322053794293,4220.807675299919,4198.868,45.47449276504614,4229.1662597063705,4206.709999999999,4184.253740293628,0.010676400182742043,0.21923196104601067,24.11358600898417,-2.1544424767818477,-1.9219489218229462,0.23249355495890142,24.300000000000182,45.80000000000018,2.2006992939042123,4.147820068346196,0.6428571428571531,0.3571428571428468,0,-0.0021650171298057326,14,5,1,1,0,0
1781273700,4193.1,4198.4,4184.3,4191.1,176.2517,11.26037726167388,4218.090260040253,4215.517267370988,4220.880235744696,4198.9220000000005,43.82952357798741,4227.47211649149,4205.17,4182.86788350851,0.010606998761757488,0.1845590864578123,24.411820588062795,-2.3969232480440663,-2.1684235619790915,0.2284996860649745,24.300000000000182,45.80000000000018,2.1580094019325897,4.067359284300916,0.14184397163121115,0.375886524822658,0.48226950354613085,-0.0000715751300279793,14,5,1,1,0,0
1781274600,4189.4,4192.8,4182.3,4185.6,40.4326,11.206064600125746,4217.443568607849,4215.685217670165,4220.981924941266,4198.704000000001,40.90790661233964,4224.691332828549,4203.120000000001,4181.5486671714525,0.010264438240425345,0.09390548235355616,24.85887791082624,-2.841637072794579,-2.6847264176780707,0.1569106551165084,24.699999999999818,46.19999999999982,2.204163627588106,4.122767594921896,0.3619047619046926,0.3238095238095758,0.3142857142857316,-0.0001672120966007735,14,5,1,1,0,1
1781275500,4184.9,4207.5,4179.3,4206.3,208.9859,12.41991712868818,4216.563228740434,4215.858346388982,4221.079617230407,4199.032,53.47728769735409,4221.787355171656,4202.26,4182.732644828345,0.009293739640886318,0.6034446284324295,23.331037958168036,-0.8263524332805281,-0.7695982420770923,0.05675419120343589,26.699999999999818,46.5,2.149772798268255,3.7439863340627166,0.7588652482269747,0.042553191489355525,0.19858156028366988,0.0029088481438210383,14,5,1,1,0,1
1781276400,4204.8,4215.5,4201.6,4215.4,96.3629,12.525637333781855,4216.300064098488,4215.969783785492,4221.1663872082145,4199.580000000001,57.73361799247812,4220.19211147543,4201.910000000001,4183.627888524572,0.00870181011750789,0.8689398792401378,22.220379685311197,-0.07185774859225469,-0.04548940467528741,0.026368343916967272,28.199999999999818,47.30000000000018,2.251382444543875,3.776254951309446,0.7625899280575347,0.007194244604342908,0.23021582733812243,0.0057980005249216844,15,5,1,1,0,1
1781277300,4214.3,4236.9,4213.9,4227.5,875.0122,13.27380609565458,4216.10005799387,4216.072929519394,4221.269209226043,4200.274,62.62946933164379,4224.2761097158245,4202.93,4181.583890284176,0.010157727925910848,1.0755147033134929,22.76024422068019,0.858829933477933,0.8608736935178444,0.0020437600399113437,36.19999999999982,43.19999999999982,2.727175592225243,3.254529988511895,0.573913043478253,0.40869565217389725,0.01739130434784981,0.010010512232415815,15,5,1,1,0,0
1781278200,4228.1,4229.7,4212.8,4212.8,177.4693,13.532819945964942,4216.100052470644,4216.262226400987,4221.371008139216,4200.626,54.38720502742573,4223.870643084633,4202.8,4181.729356915367,0.010026954927492646,0.7372969813933459,23.14074292256684,-0.24385549233794215,-0.25583924228734684,-0.011983749949404699,57.599999999999454,57.599999999999454,4.256319099048824,4.256319099048824,0.9053254437870125,0.0946745562129875,0,0.0015453010959750849,15,5,1,1,0,1
1781279100,4212.8,4219.9,4208.7,4213.5,659.4151,13.366189949824577,4216.090523663916,4216.420570463693,4221.467814028379,4200.822,54.69297773119471,4224.266770564378,4202.945,4181.623229435621,0.0101461097227674,0.7475169678833857,23.03926678073594,-0.19381167510270403,-0.2185043362885694,-0.02469266118586539,57.599999999999454,57.599999999999454,4.309380625011649,4.309380625011649,0.062499999999984776,0.5714285714285482,0.366071428571467,-0.00045072828201348305,15,5,1,1,0,1
1781280000,4213.5,4224.9,4210.2,4221.9,136.4908,13.461462096265665,4216.539045219734,4216.553097112176,4221.557686525609,4201.244,58.30508815130016,4226.530330702816,4203.699999999999,4180.869669297182,0.01086201712910877,0.8985925617309356,23.28770159388543,0.3982446142869171,0.39720075349814865,-0.0010438607887684693,57.599999999999454,57.599999999999454,4.278881416304565,4.278881416304565,0.5714285714285537,0.20408163265306375,0.2244897959183825,-0.0013246599645181227,16,5,1,1,0,0
1781280900,4223.8,4234.4,4218.4,4219.3,385.8299,13.642786232246689,4216.649612341665,4216.762779578366,4221.61382894824,4201.664,56.79573804086339,4228.322092601743,4204.505,4180.687907398257,0.011329320622400421,0.8105962647791325,24.103227202309228,0.1942702621896274,0.185975238374515,-0.008295023815112424,35.29999999999927,57.599999999999454,2.5874480035876135,4.222011473276153,0.28125,0.6624999999999659,0.056250000000034106,0.001542916824914546,16,5,1,1,0,0
1781281800,4219.5,4222.2,4214.7,4217.8,18.7874,13.204015787086211,4216.825839737697,4217.0073764576455,4221.667422690049,4202.123999999999,55.896711756088116,4229.334405826959,4204.91,4180.485594173041,0.011617088511743994,0.7638754058404328,24.430905731084923,0.07377757479328623,0.06002897566435096,-0.013748599128935264,28.199999999999818,57.599999999999454,2.135713896039111,4.362309234462852,0.22666666666664242,0.35999999999997573,0.41333333333338185,0.0010205292512163715,16,5,1,1,0,1
