time,open,high,low,close,volume
1782472500,4050.7,4055.6,4049.1,4053.4,43.7345
1782473400,4053.5,4056.8,4049,4049.1,120.0163
1782474300,4049,4049.7,4044.6,4047.7,38.5588
1782475200,4047.6,4053.2,4045.7,4052,454.5615
1782476100,4052.1,4055.2,4045.4,4050,311.5012
1782477000,4049.9,4052.4,4039.4,4042.5,177.4447
1782477900,4043.3,4064.5,4042.3,4062.9,189.478
1782478800,4062.4,4068,4046,4052.9,562.0646
1782479700,4053.7,4061.2,4047.5,4060.6,222.4453
1782480600,4059.8,4065.7,4049.1,4064.5,198.66
1782481500,4065.7,4079.6,4062.3,4076.7,300.0617
1782482400,4077.5,4088.2,4071.7,4085.6,449.8485
1782483300,4085.3,4095.6,4085,4087.1,222.3223
1782484200,4086,4087.2,4079.5,4084.3,201.203
1782485100,4085,4093.2,4083.4,4084.4,87.2439
1782486000,4083.3,4084.9,4078.4,4081.8,29.7738
1782486900,4081.4,4086.3,4080.7,4086.1,60.7601
1782487800,4087.1,4097.1,4085,4096.9,189.5558
1782488700,4096.9,4097.5,4086.8,4093.9,84.8351
1782489600,4093.9,4096.6,4091.4,4095.4,457.7849
1782490500,4095,4098.6,4087.5,4090,598.7559
1782491400,4090,4095.7,4085.6,4087.8,79.4881
1782492300,4087.8,4089.5,4085.8,4088.3,177.8781
1782493200,4087.3,4090.5,4086.5,4086.6,28.3283
1782494100,4086.4,4088.6,4083.8,4084.2,25.3392
1782495000,4084.7,4085,4077.1,4079.1,33.3583
1782495900,4080,4080,4076.9,4078,12.9106
1782496800,4077.8,4081.9,4076.8,4080.1,10.8602
1782497700,4080.1,4080.1,4074.3,4075.7,51.2852
1782498600,4075.7,4077.9,4075.1,4076.3,41.2279
1782499500,4075.1,4075.1,4070,4070.2,205.3452
1782500400,4070.4,4072.5,4068.9,4072.5,75.3272
1782501300,4072.1,4072.1,4068.9,4070,3.4555
1782502200,4069.4,4073.8,4069.4,4072.3,5.0751
1782503100,4072.3,4076.8,4071.4,4075.2,42.6897
1782504000,4075,4075.3,4068.9,4071.5,29.3227
1782504900,4070.6,4076,4070.1,4076,19.3396
1782505800,4074,4074.7,4070.4,4073.3,72.7654
1782506700,4073.3,4095.5,4073.3,4091.8,132.2941
1782507600,4091.7,4091.7,4086.8,4086.8,56.9177
1782508500,4086.9,4088.3,4086.4,4088.3,51.6687
1782509400,4088.3,4089,4087,4087.1,22.7
1782510300,4087.1,4087.6,4086.4,4086.5,14.9057
1782511200,4086.7,4087.7,4086.6,4086.7,7.2226
1782512100,4086.7,4086.9,4086.1,4086.1,19.0533
1782513000,4086.1,4088.7,4085.9,4088.7,12.1328
1782513900,4089,4090.2,4088.9,4089.1,18.2513
1782514800,4089.2,4089.8,4088.8,4089.8,6.3199
1782515700,4089.8,4091.5,4089.7,4091.5,2.2607
1782516600,4091.5,4091.5,4090.8,4090.9,19.9851
1782517500,4090.9,4091.3,4090.5,4090.7,4.1086
1782518400,4090.5,4091.5,4089.1,4090.1,9.1908
1782519300,4090.1,4090.1,4086.8,4086.9,6.3484
1782520200,4086.9,4087,4086.2,4086.4,9.6155
1782521100,4086.4,4086.8,4086.3,4086.7,3.6414
1782522000,4086.7,4087.9,4086.6,4087.9,2.9387
1782522900,4087.9,4088.8,4087.9,4088.4,3.9588
1782523800,4088.4,4091.3,4088.3,4090.8,4.3272
1782524700,4090.8,4090.8,4090,4090,0.6017
1782525600,4090.1,4090.1,4089.2,4089.8,2.5627
1782526500,4089.8,4090.4,4089.7,4090.4,0.9346
1782527400,4090.4,4090.4,4089,4089.1,3.5249
1782528300,4089.1,4089.1,4088.1,4088.6,8.0779
1782529200,4088.6,4090.7,4088.6,4089.9,25.7955
1782530100,4089.5,4090.1,4089.5,4089.7,2.2396
1782531000,4089.8,4091,4089.8,4090.3,2.0022
1782531900,4090.3,4090.3,4089.6,4089.7,0.5907
1782532800,4089.7,4091.3,4089.7,4091.2,1.5806
1782533700,4091.2,4092,4091.2,4092,1.4218
1782534600,4091.9,4092.3,4091.4,4091.5,3.1013
1782535500,4091.5,4091.5,4089,4089.1,20.4633
1782536400,4089.1,4089.1,4088.9,4089,1.7436
1782537300,4088.9,4089,4088.5,4088.6,4.6165
1782538200,4088.6,4088.6,4088.1,4088.2,0.7782
1782539100,4088.2,4088.2,4087.7,4087.8,1.6877
1782540000,4087.8,4087.8,4087.5,4087.6,1.7467
1782540900,4087.6,4087.8,4087.5,4087.8,1.309
1782541800,4087.8,4090,4087.8,4090,3.8007
1782542700,4089.9,4090,4089.3,4089.4,2.2543
1782543600,4089.4,4090.8,4089.3,4090.3,7.3168
1782544500,4090.2,4091.5,4090.2,4091.5,13.1102
1782545400,4091.4,4091.6,4089.5,4090.3,17.0269
1782546300,4090.1,4090.4,4088.9,4090,3.4512
1782547200,4089.3,4090,4089.1,4090,0.476
1782548100,4089.9,4090,4089.8,4089.9,1.9698
1782549000,4089.6,4089.6,4088.7,4088.7,0.5614
1782549900,4088.9,4089.5,4088.9,4089.2,1.2625
1782550800,4089.3,4089.9,4089.2,4089.5,4.2944
1782551700,4089.6,4089.6,4088.7,4088.7,7.733
1782552600,4088.8,4089.1,4088,4088.4,4.8462
1782553500,4088.5,4088.5,4088.3,4088.5,2.3314
1782554400,4088.6,4089.1,4088.4,4089,1.1645
1782555300,4089.1,4089.4,4088.8,4088.8,1.2094
1782556200,4088.8,4089.9,4088.8,4089.4,1.0214
1782557100,4089.5,4089.8,4088.3,4088.9,11.4135
1782558000,4089,4089.3,4088.8,4088.9,0.8549
1782558900,4088.9,4088.9,4087.8,4088,2.848
1782559800,4088,4088,4087.9,4088,2.9593
1782560700,4088,4090.3,4088,4089.3,13.0054
1782561600,4089.3,4089.7,4089.3,4089.5,0.466
1782562500,4089.1,4089.1,4088.2,4088.2,5.9632
1782563400,4088.8,4089.2,4088.6,4089,2.5743
1782564300,4088.9,4089.3,4087.9,4088,27.468
1782565200,4088.5,4088.5,4088.3,4088.3,0.4492
1782566100,4088.6,4088.6,4087.8,4087.8,0.4256
1782567000,4087.8,4088.9,4087.7,4088.9,2.3395
1782567900,4088.9,4089.8,4088.5,4089.8,5.9027
1782568800,4089,4089.7,4089,4089.3,1.3538
1782569700,4089,4089.1,4088.6,4088.6,2.4636
1782570600,4088.6,4088.7,4088.6,4088.6,0.3723
1782571500,4088.7,4088.7,4088.6,4088.6,0.0282
1782572400,4088.7,4090.4,4086.5,4089,94.2322
1782573300,4089.3,4089.8,4089.3,4089.7,0.9426
1782574200,4089.9,4090.1,4089.1,4089.3,1.7849
1782575100,4089.4,4089.4,4088.2,4088.9,1.0661
1782576000,4089.1,4089.4,4089,4089.4,2.1451
1782576900,4089,4089.8,4088.9,4089.8,1.7996
1782577800,4089.8,4090.2,4089.3,4090,11.5604
1782578700,4089.9,4090.1,4089.2,4089.5,13.4366
1782579600,4089.2,4089.2,4083.5,4086,59.9224
1782580500,4085.9,4086,4078.9,4079,387.1138
1782581400,4079,4080,4078.5,4079.9,37.8959
1782582300,4080,4081.8,4080,4081.8,26.8406
1782583200,4081.8,4083.2,4081.8,4083.1,8.085
1782584100,4083.2,4083.4,4083.2,4083.2,14.9338
1782585000,4083.2,4083.3,4083.2,4083.3,4.4969
1782585900,4083.2,4083.2,4081.8,4082.6,6.7774
1782586800,4083.2,4083.2,4082.3,4082.4,1.0283
1782587700,4082.7,4082.7,4080.7,4081,2.3123
1782588600,4081.5,4081.5,4076.4,4078.2,85.3278
1782589500,4077.8,4078.4,4077.8,4078.4,5.9284
1782590400,4078.4,4079.7,4078.4,4079.7,6.859
1782591300,4079.7,4081.6,4079.7,4081.5,11.5539
1782592200,4081.5,4082.6,4080.9,4082.3,38.1343
1782593100,4082.4,4082.4,4081.6,4081.6,1.2651
1782594000,4081.9,4082.9,4081.8,4081.8,5.4754
1782594900,4081.9,4082.5,4081.7,4082.5,2.7098
1782595800,4083.3,4085.9,4081.6,4082.6,9.6018
1782596700,4082.4,4082.4,4080.1,4080.7,4.3487
1782597600,4080.9,4082.3,4080.9,4082.2,6.6408
1782598500,4082.2,4082.3,4080.1,4081.3,2.2657
1782599400,4081.6,4081.6,4081.2,4081.6,1.3151
1782600300,4081.5,4082.5,4081.5,4082.5,4.1091
1782601200,4082.5,4082.9,4081.7,4081.7,0.7721
1782602100,4081.7,4081.7,4078.8,4078.8,2.9863
1782603000,4078.5,4079.9,4078.5,4079.3,2.5012
1782603900,4079.3,4079.5,4079.2,4079.5,3.3633
1782604800,4079.5,4082,4079.5,4082,14.1478
1782605700,4082.3,4082.9,4082.2,4082.9,0.3956
1782606600,4082.9,4083.2,4082.5,4082.6,9.8564
1782607500,4082.6,4083.5,4082.6,4083.1,15.6014
1782608400,4083.6,4084.2,4082.7,4083.5,31.0021
1782609300,4083.4,4083.7,4082.7,4083.2,26.1691
1782610200,4083.2,4084.2,4081.8,4083,70.4336
1782611100,4083,4084,4082.2,4082.7,36.0078
1782612000,4082.7,4082.8,4082.7,4082.7,0.5172
1782612900,4082.7,4082.8,4082.7,4082.7,10.3912
1782613800,4082.7,4082.7,4082.7,4082.7,0.1457
1782614700,4082.7,4082.8,4082.7,4082.7,0.4478
1782615600,4082.8,4082.8,4082.7,4082.7,0.5706
1782616500,4082.8,4082.8,4082.7,4082.7,0.2969
1782617400,4082.7,4082.8,4081.5,4081.5,10.779
1782618300,4080.8,4080.8,4080.2,4080.3,2.8081
1782619200,4080.3,4080.4,4080.3,4080.4,0.7837
1782620100,4080.3,4081,4080.3,4080.9,1.441
1782621000,4081,4082,4080.9,4081.9,3.9524
1782621900,4081.9,4082,4080.8,4081.2,0.9956
1782622800,4081.2,4081.7,4081.2,4081.5,1.9813
1782623700,4081.5,4081.6,4080.4,4080.5,0.8855
1782624600,4080.5,4080.5,4079.8,4080.5,11.8745
1782625500,4080.5,4082.3,4080.5,4081.7,26.361
1782626400,4081.7,4082.4,4081.7,4082.2,0.6543
1782627300,4082.2,4082.2,4081.4,4082,2.9301
1782628200,4082,4082,4081.9,4081.9,0.9219
1782629100,4081.9,4081.9,4080,4080,0.8405
1782630000,4080,4080.2,4080,4080.2,0.3496
1782630900,4080.2,4082.1,4080.2,4080.7,1.5319
1782631800,4080.7,4080.8,4080.7,4080.7,0.6496
1782632700,4080.8,4081.7,4080.7,4081.6,3.4208
1782633600,4081.7,4082,4081.6,4081.7,3.3329
1782634500,4081.8,4082.1,4081.6,4081.7,2.7864
1782635400,4081.7,4081.7,4081.6,4081.7,0.6741
1782636300,4081.6,4083,4080.3,4083,49.294
1782637200,4082.9,4083,4082.6,4083,27.2672
1782638100,4082.9,4084.9,4082.9,4084.6,28.4119
1782639000,4084.6,4085.3,4083.8,4084.9,31.156
1782639900,4084.9,4086.6,4084.9,4086.4,27.4202
1782640800,4086.4,4088,4085.1,4085.2,67.6373
1782641700,4085.2,4087,4084.4,4084.5,13.1903
1782642600,4084.4,4084.4,4083.5,4083.6,1.5081
1782643500,4083.5,4083.8,4083.2,4083.3,1.6095
1782644400,4083.3,4083.3,4082.4,4082.7,2.807
1782645300,4082.6,4082.7,4082.1,4082.3,8.2665
1782646200,4082.2,4083.3,4082.2,4083.3,3.8533
1782647100,4083.2,4083.3,4081.8,4081.9,4.9917
1782648000,4081.8,4082.4,4081.4,4082.3,7.7376
1782648900,4082.3,4083.8,4082.3,4083.6,5.4557
1782649800,4083.6,4084.7,4083,4083.1,8.4895
1782650700,4083.1,4083.2,4083.1,4083.1,0.4251
1782651600,4083,4083.1,4082.5,4082.5,0.1807
1782652500,4082.5,4082.5,4081.7,4081.7,10.194
1782653400,4081.8,4082.2,4081.3,4082.2,2.6543
1782654300,4082.1,4082.7,4082,4082.5,1.2746
1782655200,4082.4,4082.6,4082.4,4082.6,1.1452
1782656100,4082.6,4083.1,4082.6,4082.8,1.5191
1782657000,4082.9,4083.1,4080,4080,11.6189
1782657900,4080.3,4080.3,4079.8,4079.8,1.9745
1782658800,4079.9,4080.3,4079.9,4080.3,2.7735
1782659700,4080.3,4080.3,4080.2,4080.3,1.2348
1782660600,4080.3,4081.6,4080.3,4081.1,9.6286
1782661500,4081,4081,4080.9,4080.9,0.1774
1782662400,4081,4081.2,4080.9,4081.1,0.9724
1782663300,4081.2,4081.9,4081.2,4081.6,3.3679
1782664200,4081.6,4082.6,4081.2,4082.6,14.1194
1782665100,4081.7,4083,4081.5,4082.4,15.7332
1782666000,4082.4,4082.8,4082.3,4082.6,6.6296
1782666900,4082.5,4082.5,4081.2,4081.9,6.9652
1782667800,4082.5,4082.6,4081.9,4081.9,3.7156
1782668700,4081.8,4083.6,4081.2,4083.6,3.4425
1782669600,4083.5,4084.5,4083.1,4084.2,3.5542
1782670500,4084.8,4084.9,4084.8,4084.9,1.2721
1782671400,4084.8,4085.3,4084.8,4085.2,9.4763
1782672300,4085.1,4085.6,4085.1,4085.4,2.7482
1782673200,4085.4,4085.6,4084.8,4085.4,5.4339
1782674100,4085.4,4085.5,4085.3,4085.4,0.9454
1782675000,4085.4,4085.5,4085.2,4085.2,1.6818
1782675900,4085.3,4085.8,4083.9,4085.6,7.3565
1782676800,4085.6,4087.3,4085.6,4086.7,7.924
1782677700,4086.5,4087.5,4086.5,4087.4,4.7261
1782678600,4087.4,4088.1,4087.4,4087.8,2.7263
1782679500,4087.8,4088.2,4087.7,4087.7,3.0716
1782680400,4088.1,4088.2,4086.3,4086.3,4.647
1782681300,4086.3,4091.3,4085.4,4089.9,242.1356
1782682200,4089.9,4090,4088.4,4088.4,33.582
1782683100,4088.4,4088.5,4082.6,4086,55.8173
1782684000,4085.3,4090,4073.2,4073.4,397.0224
1782684900,4073.4,4073.4,4056.7,4061.1,357.653
1782685800,4061,4067.9,4060.4,4065.7,53.7614
1782686700,4065.8,4071.3,4065.5,4068.8,22.4261
1782687600,4068.9,4073.2,4068.4,4068.4,22.7724
1782688500,4068.5,4069.1,4058.1,4059.6,34.5321
1782689400,4059.6,4064.3,4055.3,4064.2,122.1773
1782690300,4064.3,4067.8,4064.3,4065.7,14.9289
1782691200,4065.7,4066.7,4056.9,4062.3,43.2974
1782692100,4060.8,4063.7,4051,4051,111.4976
1782693000,4051.3,4070.7,4050.8,4070.6,151.8517
1782693900,4070.6,4076.7,4065.6,4073.3,38.2021
1782694800,4072.5,4075.8,4057.1,4057.1,80.5677
1782695700,4057.2,4068,4057.2,4062.5,30.976
1782696600,4062.5,4068.7,4059.3,4065.7,19.4017
1782697500,4065.8,4066.6,4058.5,4063.5,16.6036
1782698400,4063.5,4072.5,4062.8,4063.9,24.2542
1782699300,4063.7,4072.4,4063.7,4071.5,6.3379
1782700200,4072.5,4073.7,4062,4063.7,25.6385
1782701100,4063.7,4072.1,4062.4,4069.4,27.0207
1782702000,4068.8,4073.4,4068.6,4072.4,14.1757
1782702900,4072.1,4079.9,4071.1,4075.6,240.7008
1782703800,4075.3,4075.3,4069.2,4070.7,106.4455
1782704700,4070.7,4074.3,4069.6,4071.8,15.7115
1782705600,4071.5,4071.6,4067.8,4069.5,64.0644
1782706500,4069.5,4069.5,4065.6,4068.2,16.694
1782707400,4068.2,4068.2,4056.6,4059.6,77.9703
1782708300,4060,4061,4053.5,4055.8,14.5682
1782709200,4056,4059.8,4052,4058.7,10.7235
1782710100,4058.2,4059.8,4051.4,4051.6,33.7804
1782711000,4052.1,4055,4043.9,4055,96.8859
1782711900,4053.9,4059.4,4051.7,4057.6,65.8517
1782712800,4057.7,4066.8,4057.7,4061.1,181.432
1782713700,4062.4,4065.8,4060.1,4065.5,11.6002
1782714600,4062.9,4064,4058,4064,334.9753
1782715500,4064.1,4067.7,4063.2,4065.6,35.4135
1782716400,4065.1,4065.1,4060.1,4060.8,129.4128
1782717300,4062,4067.9,4061.3,4067.9,6.789
1782718200,4068.3,4068.3,4063.9,4065.1,32.8276
1782719100,4065,4070.8,4063.6,4064.6,31.7891
1782720000,4066,4067.7,4064,4066.5,9.8256
1782720900,4066.5,4067.5,4064.5,4065.1,40.2712
1782721800,4065.1,4068.7,4057.9,4057.9,32.1445
1782722700,4058.4,4059.7,4047.3,4050.8,24.6776
1782723600,4050.2,4057.4,4048.3,4052.9,28.8041
1782724500,4052.5,4056,4048.1,4049.7,34.5674
1782725400,4050.3,4052.5,4044.4,4046.4,42.559
1782726300,4046.4,4046.7,4028.6,4034.3,154.1768
1782727200,4034.9,4041.7,4030.5,4040.5,88.9008
1782728100,4040,4040.9,4035.7,4039.9,6.9428
1782729000,4040,4040.6,4035,4037.3,15.7032
1782729900,4036.6,4040.7,4035.9,4038.8,12.1938
1782730800,4039.4,4040,4035.2,4035.5,14.7685
1782731700,4037.5,4038.3,4029.9,4034.7,26.6344
1782732600,4034.5,4040.6,4032.7,4037.7,30.1125
1782733500,4037.9,4044.4,4037.5,4042.4,35.6952
1782734400,4041.2,4054.8,4041.2,4051.2,88.0154
1782735300,4050.8,4051.6,4040.7,4040.7,96.5824
1782736200,4041.3,4049.7,4041.3,4047.8,391.6889
1782737100,4048.3,4050.7,4045.6,4045.9,56.3653
1782738000,4047.5,4055.1,4047.5,4051.5,405.7893
1782738900,4052.1,4053.1,4043.5,4043.8,119.7375
1782739800,4043.7,4047.5,4036.1,4041.6,457.3411
1782740700,4041.6,4042.5,4030.7,4034.6,87.0252
1782741600,4035,4037.6,4012.5,4012.6,353.2117
1782742500,4012.5,4032.4,4003.9,4027.7,560.9907
1782743400,4027.8,4031.5,4022.8,4022.8,210.8061
1782744300,4023.6,4032.5,4020.6,4028.2,120.7564
1782745200,4028.7,4029.2,4024.2,4024.3,48.281
1782746100,4024.5,4030.8,4020.4,4026.5,92.5753
1782747000,4026.5,4029.4,4022,4026,43.5594
1782747900,4026.1,4033.4,4025.9,4030.5,304.1899
1782748800,4030.1,4031.9,4027.1,4027.1,7.4103
1782749700,4027.3,4030,4025.6,4026.9,18.1834
1782750600,4026.7,4027.1,4022.2,4024.2,142.6194
1782751500,4024.5,4032.6,4024.4,4027.5,148.8574
1782752400,4027.5,4035,4027.2,4032,98.7761
1782753300,4032.5,4034.8,4026.4,4026.8,28.8841
1782754200,4027.4,4027.5,4025.2,4025.9,8.8589
1782755100,4025.5,4025.7,4023.7,4023.7,27.5994
1782756000,4023.8,4027.1,4023.7,4026.8,73.8158
1782756900,4026.9,4028.3,4024.5,4024.5,10.6434
1782757800,4024.6,4024.6,4022.9,4023.7,19.7302
1782758700,4024.2,4024.2,4015.4,4016.3,63.8278
1782759600,4016.4,4017.3,4011.9,4012.5,82.4529
1782760500,4011.5,4020.5,4010,4020.4,102.9259
1782761400,4021.5,4022.5,4020.3,4020.6,10.2766
1782762300,4021.3,4021.7,4016.4,4019.4,25.436
1782763200,4018.6,4018.6,4017.9,4018.2,12.9272
1782764100,4018.3,4021.9,4018.2,4021.9,12.1646
1782765000,4021.8,4021.9,4019.8,4019.8,6.5183
1782765900,4019.9,4020.6,4018.8,4020.4,17.1941
1782766800,4020.2,4022.6,4020,4022.5,7.3268
1782767700,4022.4,4022.8,4021.8,4021.9,1.5351
1782768600,4021.9,4025.5,4021.8,4025.5,10.6719
1782769500,4025.4,4025.7,4023.2,4024,13.716
1782770400,4023.9,4024.9,4020.6,4021.7,18.2006
1782771300,4022.3,4023.3,4019.1,4019.4,3.7352
1782772200,4019.2,4019.2,4014.6,4015,62.741
1782773100,4015.1,4019.7,4012.8,4017.6,8.3119
1782774000,4017.5,4024.4,4017.4,4023.8,5.0115
1782774900,4023.9,4025,4019.6,4019.6,12.6346
1782775800,4019.6,4024.3,4017.5,4018.6,20.9434
1782776700,4018.2,4021,4017,4019.2,49.1319
1782777600,4017.8,4018.2,4007.6,4014.1,21.8324
1782778500,4014,4014.3,4008.1,4009.8,47.8035
1782779400,4009.8,4009.8,3994.5,3994.5,161.3041
1782780300,3995.2,3997.1,3982.7,3991.3,300.0097
1782781200,3985.9,3987.5,3949,3961.4,797.4468
1782782100,3960.2,3983.5,3953,3982.3,301.7621
1782783000,3982.3,3982.4,3970,3972.3,418.9428
1782783900,3971.2,3975.1,3965.1,3970.6,100.8996
1782784800,3973.3,3975,3956.6,3960.8,203.7355
1782785700,3960.8,3967,3959.3,3965.5,441.5857
1782786600,3965.5,3965.8,3957.7,3960.8,128.7682
1782787500,3962.5,3971.6,3962.4,3965.8,130.1543
1782788400,3966.2,3971.7,3966.2,3968.9,242.693
1782789300,3968.7,3973.2,3966.3,3968,84.8358
1782790200,3968.2,3969,3963.1,3966.8,181.1947
1782791100,3966,3973.6,3966,3972.8,82.4163
1782792000,3972.1,3977.1,3971.6,3976.3,79.2815
1782792900,3975.2,3985,3975.2,3985,19.3397
1782793800,3985,3999.8,3985,3990.3,110.4942
1782794700,3990.3,3992.8,3986.4,3989.1,142.7061
1782795600,3989,3993.4,3987.9,3988.4,156.3728
1782796500,3988.6,3989.9,3983.1,3985.9,83.7075
1782797400,3983,3987.3,3979.7,3983.8,31.4614
1782798300,3982.5,3984.8,3980.4,3981.1,4.5706
1782799200,3982.5,3992.3,3982.5,3989.5,96.4514
1782800100,3989.4,4016.2,3987.6,4015.6,302.9323
1782801000,4015.1,4035.4,4015.1,4027.1,427.3804
1782801900,4027,4035.2,4027,4032.3,122.5848
1782802800,4032.4,4032.4,4026,4027.6,118.789
1782803700,4027.5,4037.1,4027.1,4032.1,153.3181
1782804600,4030.9,4033.2,4028.5,4030.6,52.2372
1782805500,4030.6,4034.5,4027.5,4034.5,123.7608
1782806400,4034.7,4038.8,4024.5,4026.9,123.6457
1782807300,4026.4,4027.4,4022.5,4027.4,31.2446
1782808200,4027.4,4028.3,4017.5,4019.1,61.442
1782809100,4019.9,4021.6,4016,4017.4,248.5457
1782810000,4017.4,4023.2,4016.8,4020.6,109.062
1782810900,4020.8,4024.9,4019.4,4019.4,62.6269
1782811800,4020.4,4020.4,4014.2,4019.1,134.993
1782812700,4019.2,4026.2,4019.2,4023.1,64.1995
1782813600,4025,4028.3,4023.9,4027.4,104.8177
1782814500,4027.5,4029.5,4026.5,4029.5,28.43
1782815400,4029.5,4030.9,4027,4030.5,21.8758
1782816300,4030.2,4033.2,4029.2,4032,34.3145
1782817200,4032,4035.1,4027.7,4035,55.3267
1782818100,4035.3,4036.8,4032.4,4033.8,145.9955
1782819000,4033.8,4036.9,4030.7,4036.5,165.941
1782819900,4037,4038,4032.1,4035.4,246.8144
1782820800,4035.3,4036,4027.9,4028.5,62.9773
1782821700,4028.4,4029.1,4017,4018.5,481.7053
1782822600,4018.6,4023.2,4014.6,4020.5,248.2505
1782823500,4020.1,4020.2,4010.2,4011.8,159.761
1782824400,4012.1,4027.3,4012.1,4025.4,119.6454
1782825300,4025.3,4035.2,4021.1,4023.8,34.9009
1782826200,4024.4,4028.4,4015,4027.5,122.2101
1782827100,4027.3,4034.5,4024,4030.7,42.6383
1782828000,4030.9,4051.3,4027,4043.9,346.2495
1782828900,4044.9,4064.9,4044.9,4057.4,530.5959
1782829800,4057.4,4060.7,4047.1,4053.6,279.5006
1782830700,4053.5,4053.5,4040.3,4040.3,65.0899
1782831600,4040.3,4041.8,4035.3,4039.2,41.2947
1782832500,4038,4038,4025.8,4031.7,49.518
1782833400,4031.3,4034.1,4030,4032.4,18.2863
1782834300,4033,4037.5,4031.6,4031.9,22.8233
1782835200,4031.8,4032.9,4029.3,4032.1,204.1198
1782836100,4032.3,4033.1,4030.5,4032,24.0084
1782837000,4031.5,4033.3,4029.8,4033.1,73.8307
1782837900,4033,4035,4028.1,4028.2,85.9265
1782838800,4028.2,4029.8,4022.9,4024.8,71.5519
1782839700,4024.8,4029.8,4023.5,4026.4,28.1136
1782840600,4027.4,4031,4027.4,4031,10.7943
1782841500,4030.9,4034.3,4030.9,4032.4,36.0045
1782842400,4032.4,4035.6,4032.4,4034.6,32.1918
1782843300,4034.7,4034.7,4032.5,4032.6,10.072
1782844200,4032.6,4032.6,4030.1,4032,17.2888
1782845100,4032.2,4033,4030.8,4030.9,6.1339
1782846000,4030.5,4030.8,4027.5,4027.6,30.9357
1782846900,4027.6,4027.6,4023,4023.5,13.2337
1782847800,4022.8,4024.8,4022.8,4024.3,38.6361
1782848700,4024.5,4024.8,4017.6,4017.6,130.978
1782849600,4018.1,4022.8,4016.8,4022.6,56.6
1782850500,4022.6,4023.4,4014.3,4014.8,66.4683
1782851400,4014.8,4014.8,4011.6,4012.8,446.4493
1782852300,4012.8,4012.9,4006.9,4009.6,100.1783
1782853200,4010,4011.6,4009.3,4009.3,30.3049
1782854100,4009.4,4013.4,4008.5,4013.4,26.9176
1782855000,4013.4,4014.6,4013.3,4013.3,13.6368
1782855900,4013.4,4015,4013.4,4014.9,9.3267
1782856800,4014.9,4018.5,4013.8,4016.3,41.7706
1782857700,4016.2,4017.2,4014.1,4014.9,24.2431
1782858600,4014.9,4018.9,4014.9,4016.5,7.5359
1782859500,4016.2,4017.3,4013.1,4014.3,31.4776
1782860400,4014.9,4018.5,4013,4016.3,26.7979
1782861300,4016.3,4016.8,4008.7,4011.8,443.249
1782862200,4011.8,4012.8,4011,4011.3,43.6395
1782863100,4011.3,4011.9,4007.6,4007.6,437.6687
1782864000,4007.7,4010.9,4006.9,4010.9,47.0573
1782864900,4010.8,4010.8,4003.2,4003.2,97.8531
1782865800,4003.3,4006.7,3997.7,3997.7,53.8793
1782866700,3997.8,4000,3995,3998.9,67.0601
1782867600,3998.5,4000,3980.4,3985.4,163.9938
1782868500,3986,3987.4,3977.6,3987.4,64.9974
1782869400,3987.5,3990,3977.4,3980.8,82.6773
1782870300,3980.8,3983.4,3976.7,3980,502.7361
1782871200,3980.5,3981.3,3973.1,3978.5,153.9474
1782872100,3978.7,3984.2,3978.2,3983.4,61.9366
1782873000,3983.4,3987.7,3981.7,3985,108.5931
1782873900,3985.6,3987.1,3981.4,3981.7,16.7173
1782874800,3981.8,3988,3981.8,3986.6,78.2153
1782875700,3986.6,3988.9,3982.8,3983.8,63.7498
1782876600,3983.3,3984.9,3980,3981,43.0741
1782877500,3980.9,3982.4,3978.5,3982.4,354.318
1782878400,3982.5,3982.9,3976.9,3978.2,53.1805
1782879300,3978.6,3980.3,3978,3979.9,11.0794
1782880200,3980,3982.9,3975.4,3977,21.8586
1782881100,3976.8,3984.6,3976.8,3980.6,38.8901
1782882000,3980,3980,3972.8,3974.6,142.0845
1782882900,3974.7,3977.8,3973.4,3976.9,23.581
1782883800,3976.6,3980,3973.7,3977.9,18.1193
1782884700,3977.7,3980.8,3977.3,3978.7,30.185
1782885600,3977.5,3979.3,3965.8,3966.5,245.626
1782886500,3967.5,3971.5,3965.5,3970.6,106.3526
1782887400,3970.4,3974.6,3965.2,3973.6,116.6574
1782888300,3973.4,3974.2,3970.8,3972.7,65.5645
1782889200,3974.2,3974.8,3963.1,3963.9,158.8188
1782890100,3963.4,3972.9,3963,3967.5,36.4176
1782891000,3966.8,3972.3,3963,3972.2,52.1601
1782891900,3972.4,3979.9,3972.4,3977.8,166.111
1782892800,3977.9,3977.9,3972.5,3975.3,23.3651
1782893700,3976.9,3985.6,3976.9,3982,36.1303
1782894600,3982,3982,3975.3,3979.4,47.6283
1782895500,3979.5,3979.7,3975.1,3976.4,74.3505
1782896400,3976.4,3979,3975.3,3977.9,46.027
1782897300,3978,3981.7,3977.7,3980.9,10.058
1782898200,3981.8,3984.5,3980.4,3983,15.1682
1782899100,3983.6,3987.7,3983.5,3987.6,54.1503
1782900000,3987.6,3992.2,3985.5,3986,402.209
1782900900,3986.3,3988.7,3983.6,3988.7,71.519
1782901800,3988.7,3995.2,3988.7,3989.2,156.8856
1782902700,3989.2,4001.1,3989.1,4000.2,37.2592
1782903600,4001.6,4022.2,4001.6,4019.8,115.8902
1782904500,4018.4,4030.2,4018.4,4028.9,132.623
1782905400,4028.9,4033.2,4026.3,4032.1,114.3029
